,ds,y,ma4,var4,momentum0,rsi,MACD,upper_band,ema,diff4,lower_band,momentum1,kalman
249,1997-10-30,2004.21,2039.7,27.485381569134237,-66.98999999999978,21.321194156256556,-9.898834342457576,2193.4492582878006,2023.7110449089205,-15.814999999999827,1956.2776647891224,-39.29999999999996,2021.419429686921
250,1997-11-06,2016.55,2033.8675,29.811387505462868,12.339999999999918,29.899321964248927,-13.393329264170916,2189.20935087802,2018.93701496964,-5.832499999999982,1957.672956814288,-54.64999999999986,2018.609470812672
251,1997-11-13,2014.78,2026.685,30.172604019775186,-1.7699999999999818,22.88143176733772,-16.119747459079917,2187.851114352723,2016.1656716565467,-7.182500000000118,1960.9758087242,10.569999999999936,2018.8837325523464
252,1997-11-20,2020.11,2013.9125,6.837554996786017,5.329999999999927,28.870143149284143,-17.64694407949537,2187.63119766156,2018.7952238855155,-12.772500000000036,1963.2857254153632,3.559999999999945,2025.3036587287772
253,1997-11-25,2034.44,2021.47,8.926234741897286,14.330000000000156,40.54286205119399,-17.499226969244773,2188.742082119368,2029.225074628505,7.557500000000118,1964.298687111401,19.66000000000008,2039.5015000931385
254,1997-12-04,2069.33,2034.665,24.55588252674973,34.88999999999987,48.60918629974265,-14.400824937385096,2188.316850223393,2055.961691542835,13.194999999999936,1967.3493036227608,49.22000000000003,2061.279338624043
255,1997-12-11,2078.71,2050.6475,27.879273513985787,9.38000000000011,52.75571246445039,-11.060927904600248,2188.6326410555494,2071.1272305142784,15.982500000000073,1970.7942820213736,44.26999999999998,2071.0006742811674
256,1997-12-18,2064.97,2061.8625,19.159435230046867,-13.740000000000236,56.599505497395896,-9.414217375715452,2188.0346712245464,2067.022410171426,11.215000000000146,1973.6822518523768,-4.360000000000127,2069.17668423852
257,1997-12-23,2066.84,2069.9625,6.099012898364528,1.8700000000003456,56.19391493654759,-7.867601236268456,2188.988641101296,2066.900803390476,8.099999999999909,1975.4382819756263,-11.86999999999989,2073.6525369345413
258,1997-12-30,2083.83,2073.5875,9.145834662171325,16.98999999999978,53.55514271237969,-5.210878036017675,2189.6744670917133,2078.186934463492,3.625,1976.957071369825,18.860000000000127,2088.330703116796
259,1998-01-08,2124.58,2085.055,27.682242804148824,40.75,89.75493757843967,0.1806957309399877,2193.13864696966,2109.115644821164,11.467499999999744,1978.4082761072632,57.73999999999978,2109.749028588787
260,1998-01-14,2116.28,2097.8825,27.155932899974708,-8.299999999999727,83.8411944350187,3.740695739463263,2191.3164066195463,2113.891881607055,12.827500000000327,1981.325131841992,32.45000000000027,2108.95680003422
261,1998-01-22,2090.95,2103.91,19.591101721648236,-25.330000000000386,72.28365806564847,4.466613743427843,2185.680638813488,2098.597293869018,6.027499999999691,1982.5747458018968,-33.63000000000011,2097.1974996690847
262,1998-01-29,2096.74,2107.1375,15.895169863871194,5.789999999999964,72.35805566902013,5.446331681077936,2170.2895234632515,2097.359097956339,3.227499999999964,1993.981245767518,-19.54000000000042,2094.7943247446747
263,1998-02-05,2079.46,2095.8575,15.392843304641818,-17.279999999999745,62.91303350160623,4.773388963507841,2157.645714090321,2085.4263659854464,-11.279999999999744,1997.0365936019875,-11.489999999999782,2089.477347063969
264,1998-02-12,2102.57,2092.43,9.86250475291319,23.110000000000127,60.22517534145446,6.035289809120968,2146.507818786202,2096.8554553284825,-3.4275000000002365,2003.3944889061056,5.830000000000382,2099.162139799923
265,1998-02-19,2108.42,2096.7975,12.503285901498002,5.849999999999909,59.34217973712345,7.421846998026467,2143.7035571920337,2104.565151776161,4.367500000000291,2001.711827423351,28.96000000000004,2103.7433920468466
266,1998-02-26,2101.36,2097.9525000000003,12.707917151705328,-7.059999999999945,61.94446267970864,7.860410641781982,2139.1571981872044,2102.428383925387,1.1550000000002,2005.2566479666416,-1.2100000000000364,2101.321053583183
267,1998-03-05,2091.65,2101.0,6.953977279319553,-9.710000000000036,57.744896047949055,7.339850412342457,2136.6780268155608,2095.242794641796,3.0474999999996726,2004.3242808767477,-16.769999999999982,2098.840389776502
268,1998-03-12,2111.92,2103.3375,8.944258400484626,20.269999999999985,58.59284184765989,8.46533911676488,2139.188426408847,2106.3609315472654,2.337500000000091,2002.5177274373068,10.559999999999944,2107.127904005837
269,1998-03-19,2107.98,2103.2275,8.863255139505606,-3.940000000000055,43.44598862918512,8.93635916590847,2142.324630010212,2107.440310515755,-0.1100000000001273,2002.497677682096,16.329999999999927,2108.238875038661
270,1998-03-26,2106.01,2104.3900000000003,8.841587338706802,-1.9699999999998,45.73185936331145,9.04640211990045,2144.76316151957,2106.486770171918,1.1625000000003638,2002.448376941968,-5.909999999999855,2109.7375319399875
271,1998-04-02,2131.84,2114.4375,11.858989206563043,25.829999999999927,66.92326794139578,11.090038028349229,2149.396657066155,2123.38892339064,10.047499999999673,2002.766419856922,23.860000000000127,2116.8184630729406
272,1998-04-09,2100.14,2111.4925000000003,13.96776616599904,-31.700000000000276,51.15866957470014,10.03602014434,2150.828803946737,2107.889641130213,-2.944999999999709,2005.9696575917253,-5.870000000000346,2101.403453230096
273,1998-04-16,2088.49,2106.62,18.322188733918598,-11.650000000000093,53.20008505209432,8.166507327591717,2152.547042316821,2094.956547043404,-4.8725000000004,2007.7114192216404,-43.35000000000037,2087.880564641417
274,1998-04-22,2069.37,2097.46,26.195901715114523,-19.11999999999989,37.89204959883286,5.08348153296356,2145.380727000484,2077.898849014468,-9.159999999999854,2014.7369653072087,-30.769999999999985,2073.444998347268
275,1998-04-30,2071.26,2082.315,14.670234035891344,1.8900000000003276,36.04476490911832,2.7608433003288155,2142.071173702236,2073.472949671489,-15.144999999999982,2023.2042109131485,-17.229999999999563,2065.112064742554
276,1998-05-07,2033.98,2065.775,22.875769568134228,-37.2800000000002,29.37683643486781,-2.064253244324391,2139.3447919470286,2047.144316557163,-16.539999999999964,2027.271361899125,-35.38999999999987,2047.572111287202
277,1998-05-14,2050.59,2056.3,17.563342506509937,16.610000000000127,37.94197110301898,-4.496061041485064,2135.8597534212195,2049.441438852388,-9.474999999999907,2033.5110158095504,-20.670000000000076,2050.387420727924
278,1998-05-21,2052.45,2052.07,15.251655647861686,1.8599999999996728,30.41817583141254,-6.20171032938606,2134.4428076731133,2051.447146284129,-4.230000000000473,2037.4156538653483,18.4699999999998,2052.8993516681844
279,1998-05-28,2059.94,2049.24,10.946600690058764,7.4900000000002365,34.54311454311461,-6.869877602478937,2136.165220271652,2057.1090487613765,-2.8299999999999272,2037.6547797283488,9.349999999999907,2056.084222311882
280,1998-06-04,2043.17,2051.5375,6.88833494643499,-16.769999999999982,31.53936545240896,-8.652859054586315,2138.188113602818,2047.8163495871256,2.2975000000001278,2033.6195787048744,-9.279999999999744,2053.4947605614398
281,1998-06-11,2075.07,2057.6575000000003,13.483454985066649,31.90000000000009,33.89686276734564,-7.406444419580112,2137.5182678909528,2065.9854498623754,6.120000000000346,2034.00942441674,15.13000000000011,2066.3674452815744
282,1998-06-18,2059.94,2059.53,13.03172283318658,-15.13000000000011,37.41390106449604,-7.552456378823081,2137.834862507565,2061.9551499541253,1.8724999999999452,2033.305906723204,16.769999999999982,2066.207365229704
283,1998-06-25,2073.17,2062.8375,14.737714375065606,13.230000000000018,45.25049603174615,-6.525400718643596,2138.3362577893467,2069.431716651375,3.307499999999891,2033.2914345183465,-1.900000000000091,2075.4331608685707
284,1998-07-01,2092.36,2075.135,13.309822187683842,19.19000000000005,57.12426402231178,-4.11553772883417,2136.233918804873,2084.717238883792,12.297500000000127,2036.0499273489731,32.42000000000007,2088.048219108549
285,1998-07-09,2107.98,2083.3625,21.13036421048673,15.61999999999989,60.48663468128847,-0.9345278339274046,2134.824801842049,2100.225746294597,8.227499999999964,2036.182121234874,34.809999999999945,2094.2060440503865
286,1998-07-16,2073.77,2086.82,16.6839463757183,-34.21000000000004,61.56618801232484,-1.1606365734251085,2133.280794047755,2082.588582098199,3.457499999999527,2034.4561290291688,-18.590000000000146,2079.736279315459
287,1998-07-23,2079.46,2088.3925,15.198884553409036,5.690000000000055,58.96082935005272,-0.8706575337332652,2132.554765582095,2080.5028606994,1.5725000000002185,2034.2983113409823,-28.519999999999985,2074.2014902742585
288,1998-07-30,2045.74,2076.7375,25.51572635979205,-33.72000000000003,48.26120756672719,-3.3234584851552427,2132.788552137484,2057.327620233133,-11.654999999999744,2030.1414478625168,-28.029999999999973,2060.791666542178
289,1998-08-05,2063.11,2065.5200000000004,14.82613233453205,17.37000000000012,50.78144258738847,-3.821653435869848,2131.891961129384,2061.182540077711,-11.217499999999744,2029.780346562924,-16.34999999999991,2069.922905270243
290,1998-08-13,2091.99,2070.075,20.075265876223988,28.87999999999965,61.35665767190837,-1.86460784528208,2130.369774912665,2081.72084669257,4.5549999999993815,2030.4886866257964,46.24999999999977,2089.25700909642
291,1998-08-20,2109.75,2077.6475,28.66882903668132,17.76000000000022,58.63545816733063,1.1066912111059537,2131.145839355365,2100.4069488975238,7.572500000000218,2029.814929875404,46.63999999999987,2104.49824264222
292,1998-08-26,2130.4,2098.8125,28.5108989394336,20.65000000000009,67.07541682822799,5.069313648888965,2136.024325835956,2120.4023162991743,21.164999999999964,2027.17028954866,38.41000000000031,2111.874553702822
293,1998-09-03,2068.67,2100.2025,26.234757320545917,-61.73000000000002,49.11702378149282,3.1918319275105205,2133.8043374401545,2085.914105433058,1.389999999999873,2027.622585636768,-41.07999999999993,2091.5075420611447
294,1998-09-10,2110.62,2104.86,25.9428692836387,41.94999999999982,53.28914186901069,5.030935058307932,2134.00058992019,2102.384701811019,4.657500000000255,2027.326333156733,-19.7800000000002,2105.341557966413
295,1998-09-17,2115.84,2106.3825,26.498262049952896,5.220000000000255,51.470918481922325,6.830905487755899,2135.2515162859804,2111.3549006036733,1.5225000000000364,2026.6800221755589,47.17000000000007,2111.270688971532
296,1998-09-24,2117.66,2103.1975,23.21090602140767,1.819999999999709,59.346650198049296,8.308478838602241,2133.700683477807,2115.5583002012245,-3.184999999999945,2029.1270088298857,7.039999999999964,2110.356914906709
